presion,alture,alture_over_sea_level,time,visible_image,thermal_image
990.9058902847282,-0.30538531208200004,-0.30538531208200004,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_12_798062'.jpg,images/b'flir_visible_image_2023_05_26_17_16_12_798062'.tiff
990.9052630273106,-0.3000340185677581,-0.3000340185677581,2023-05-26 17:16:01.209095,,
990.9052630273106,-0.3000340185677581,-0.3000340185677581,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_13_329472'.jpg,images/b'flir_visible_image_2023_05_26_17_16_13_329472'.tiff
990.9039846070988,-0.28912747816598267,-0.28912747816598267,2023-05-26 17:16:01.209095,,
990.9039846070988,-0.28912747816598267,-0.28912747816598267,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_13_914076'.jpg,images/b'flir_visible_image_2023_05_26_17_16_13_914076'.tiff
990.9021685938685,-0.27363456557847937,-0.27363456557847937,2023-05-26 17:16:01.209095,,
990.9021685938685,-0.27363456557847937,-0.27363456557847937,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_14_470395'.jpg,images/b'flir_visible_image_2023_05_26_17_16_14_470395'.tiff
990.8986350413255,-0.24348876733500052,-0.24348876733500052,2023-05-26 17:16:01.209095,,
990.8986350413255,-0.24348876733500052,-0.24348876733500052,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_15_044164'.jpg,images/b'flir_visible_image_2023_05_26_17_16_15_044164'.tiff
990.8963926846433,-0.2243584931073585,-0.2243584931073585,2023-05-26 17:16:01.209095,,
990.8963926846433,-0.2243584931073585,-0.2243584931073585,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_15_613723'.jpg,images/b'flir_visible_image_2023_05_26_17_16_15_613723'.tiff
990.895178586877,-0.21400061208820795,-0.21400061208820795,2023-05-26 17:16:01.209095,,
990.895178586877,-0.21400061208820795,-0.21400061208820795,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_16_152156'.jpg,images/b'flir_visible_image_2023_05_26_17_16_16_152156'.tiff
990.895178586877,-0.21400061208820795,-0.21400061208820795,2023-05-26 17:16:01.209095,,
990.895178586877,-0.21400061208820795,-0.21400061208820795,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_16_413983'.jpg,images/b'flir_visible_image_2023_05_26_17_16_16_413983'.tiff
990.8946218935802,-0.20925126797035193,-0.20925126797035193,2023-05-26 17:16:01.209095,,
990.8946218935802,-0.20925126797035193,-0.20925126797035193,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_16_693100'.jpg,images/b'flir_visible_image_2023_05_26_17_16_16_693100'.tiff
990.8946218935802,-0.20925126797035193,-0.20925126797035193,2023-05-26 17:16:01.209095,,
990.8946218935802,-0.20925126797035193,-0.20925126797035193,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_17_000542'.jpg,images/b'flir_visible_image_2023_05_26_17_16_17_000542'.tiff
990.8929236867012,-0.19476325801216227,-0.19476325801216227,2023-05-26 17:16:01.209095,,
990.8929236867012,-0.19476325801216227,-0.19476325801216227,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_17_313571'.jpg,images/b'flir_visible_image_2023_05_26_17_16_17_313571'.tiff
990.8899057902308,-0.1690164431163732,-0.1690164431163732,2023-05-26 17:16:01.209095,,
990.8899057902308,-0.1690164431163732,-0.1690164431163732,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_17_617537'.jpg,images/b'flir_visible_image_2023_05_26_17_16_17_617537'.tiff
990.8899057902308,-0.1690164431163732,-0.1690164431163732,2023-05-26 17:16:01.209095,,
990.8899057902308,-0.1690164431163732,-0.1690164431163732,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_17_929499'.jpg,images/b'flir_visible_image_2023_05_26_17_16_17_929499'.tiff
990.8858865972343,-0.13472706752588617,-0.13472706752588617,2023-05-26 17:16:01.209095,,
990.8858865972343,-0.13472706752588617,-0.13472706752588617,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_18_190425'.jpg,images/b'flir_visible_image_2023_05_26_17_16_18_190425'.tiff
990.8858865972343,-0.13472706752588617,-0.13472706752588617,2023-05-26 17:16:01.209095,,
990.8858865972343,-0.13472706752588617,-0.13472706752588617,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_18_491392'.jpg,images/b'flir_visible_image_2023_05_26_17_16_18_491392'.tiff
990.8806646636276,-0.09017641323978794,-0.09017641323978794,2023-05-26 17:16:01.209095,,
990.8806646636276,-0.09017641323978794,-0.09017641323978794,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_18_755020'.jpg,images/b'flir_visible_image_2023_05_26_17_16_18_755020'.tiff
990.8806646636276,-0.09017641323978794,-0.09017641323978794,2023-05-26 17:16:01.209095,,
990.8806646636276,-0.09017641323978794,-0.09017641323978794,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_19_030951'.jpg,images/b'flir_visible_image_2023_05_26_17_16_19_030951'.tiff
990.8746434913213,-0.03880680422705769,-0.03880680422705769,2023-05-26 17:16:01.209095,,
990.8746434913213,-0.03880680422705769,-0.03880680422705769,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_19_292436'.jpg,images/b'flir_visible_image_2023_05_26_17_16_19_292436'.tiff
990.8746434913213,-0.03880680422705769,-0.03880680422705769,2023-05-26 17:16:01.209095,,
990.8746434913213,-0.03880680422705769,-0.03880680422705769,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_19_551178'.jpg,images/b'flir_visible_image_2023_05_26_17_16_19_551178'.tiff
990.8679472644551,0.0183223968516754,0.0183223968516754,2023-05-26 17:16:01.209095,,
990.8679472644551,0.0183223968516754,0.0183223968516754,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_19_844271'.jpg,images/b'flir_visible_image_2023_05_26_17_16_19_844271'.tiff
990.8643545448682,0.048974026406802255,0.048974026406802255,2023-05-26 17:16:01.209095,,
990.8643545448682,0.048974026406802255,0.048974026406802255,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_20_108280'.jpg,images/b'flir_visible_image_2023_05_26_17_16_20_108280'.tiff
990.8643545448682,0.048974026406802255,0.048974026406802255,2023-05-26 17:16:01.209095,,
990.8643545448682,0.048974026406802255,0.048974026406802255,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_20_364900'.jpg,images/b'flir_visible_image_2023_05_26_17_16_20_364900'.tiff
990.8614989592054,0.07333680691143714,0.07333680691143714,2023-05-26 17:16:01.209095,,
990.8614989592054,0.07333680691143714,0.07333680691143714,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_20_629783'.jpg,images/b'flir_visible_image_2023_05_26_17_16_20_629783'.tiff
990.8614989592054,0.07333680691143714,0.07333680691143714,2023-05-26 17:16:01.209095,,
990.8614989592054,0.07333680691143714,0.07333680691143714,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_20_903749'.jpg,images/b'flir_visible_image_2023_05_26_17_16_20_903749'.tiff
990.8587366298668,0.09690402642020457,0.09690402642020457,2023-05-26 17:16:01.209095,,
990.8587366298668,0.09690402642020457,0.09690402642020457,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_21_164876'.jpg,images/b'flir_visible_image_2023_05_26_17_16_21_164876'.tiff
990.8587366298668,0.09690402642020457,0.09690402642020457,2023-05-26 17:16:01.209095,,
990.8587366298668,0.09690402642020457,0.09690402642020457,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_21_424926'.jpg,images/b'flir_visible_image_2023_05_26_17_16_21_424926'.tiff
990.856773539228,0.11365246320730008,0.11365246320730008,2023-05-26 17:16:01.209095,,
990.856773539228,0.11365246320730008,0.11365246320730008,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_21_690304'.jpg,images/b'flir_visible_image_2023_05_26_17_16_21_690304'.tiff
990.856773539228,0.11365246320730008,0.11365246320730008,2023-05-26 17:16:01.209095,,
990.856773539228,0.11365246320730008,0.11365246320730008,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_21_948596'.jpg,images/b'flir_visible_image_2023_05_26_17_16_21_948596'.tiff
990.8564321539237,0.11656505253366345,0.11656505253366345,2023-05-26 17:16:01.209095,,
990.8564321539237,0.11656505253366345,0.11656505253366345,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_22_214549'.jpg,images/b'flir_visible_image_2023_05_26_17_16_22_214549'.tiff
990.8564321539237,0.11656505253366345,0.11656505253366345,2023-05-26 17:16:01.209095,,
990.8564321539237,0.11656505253366345,0.11656505253366345,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_22_473979'.jpg,images/b'flir_visible_image_2023_05_26_17_16_22_473979'.tiff
990.8564866128338,0.11610042660695322,0.11610042660695322,2023-05-26 17:16:01.209095,,
990.8564866128338,0.11610042660695322,0.11610042660695322,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_22_743809'.jpg,images/b'flir_visible_image_2023_05_26_17_16_22_743809'.tiff
990.8564866128338,0.11610042660695322,0.11610042660695322,2023-05-26 17:16:01.209095,,
990.8564866128338,0.11610042660695322,0.11610042660695322,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_23_230396'.jpg,images/b'flir_visible_image_2023_05_26_17_16_23_230396'.tiff
990.8594975389966,0.09041221157835624,0.09041221157835624,2023-05-26 17:16:01.209095,,
990.8594975389966,0.09041221157835624,0.09041221157835624,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_23_818234'.jpg,images/b'flir_visible_image_2023_05_26_17_16_23_818234'.tiff
990.8629426335771,0.06101991256907786,0.06101991256907786,2023-05-26 17:16:01.209095,,
990.8629426335771,0.06101991256907786,0.06101991256907786,2023-05-26 17:16:01.209095,images/b'flir_thermal_16gray_2023_05_26_17_16_24_371825'.jpg,images/b'flir_visible_image_2023_05_26_17_16_24_371825'.tiff
990.8679393496084,0.01838992299905472,0.01838992299905472,2023-05-26 17:16:01.209095,,
