presion,fire_prob,environment_temperature,altitud_over_sea_level,altitud_over_sea_level_lib_bmp280,altitude_over_sea_level_lib_adafruit,alture,alture_lib_adafruit,alture_lib_bm280,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud,distance_xm132
990.9636656961545,0.2,27.01416670343351,184.7797118304345,190.12420718217726,184.7797118304345,2.4437708242651865,2.4437708242651865,5.6561076364739336,2023-07-20 20:22:33.047005,images/flir_visible_image_2023_07_20_20_22_33_054094.jpg,images/flir_thermal_16gray_2023_07_20_20_22_33_054094.tiff,29.762896,0,,,
990.9614532228396,0.2,27.013863000075094,184.7797118304345,190.12420718217726,184.7797118304345,2.4625259136061857,2.4625259136061857,5.675604970020174,2023-07-20 20:22:33.594352,images/flir_visible_image_2023_07_20_20_22_33_598371.jpg,images/flir_thermal_16gray_2023_07_20_20_22_33_598371.tiff,29.517546,0,,,
990.9582325884189,0.2,27.01295189000666,184.7797118304345,190.12420718217726,184.7797118304345,2.4898272238406207,2.4898272238406207,5.703680716089764,2023-07-20 20:22:34.156792,images/flir_visible_image_2023_07_20_20_22_34_160808.jpg,images/flir_thermal_16gray_2023_07_20_20_22_34_160808.tiff,29.722042,0,,,
990.9635538832486,0.2,27.01204077994846,184.7797118304345,190.12420718217726,184.7797118304345,2.444718659083577,2.444718659083577,5.655716365794461,2023-07-20 20:22:34.697221,images/flir_visible_image_2023_07_20_20_22_34_701722.jpg,images/flir_thermal_16gray_2023_07_20_20_22_34_701722.tiff,29.660734,0,,,
990.9635538832486,0.2,27.01204077994846,184.7797118304345,190.12420718217726,184.7797118304345,2.444718659083577,2.444718659083577,5.655716365794461,2023-07-20 20:22:35.244019,images/flir_visible_image_2023_07_20_20_22_35_248238.jpg,images/flir_thermal_16gray_2023_07_20_20_22_35_248238.tiff,29.88536,0,,,
990.9664665669436,0.2,27.011737076598003,184.7797118304345,190.12420718217726,184.7797118304345,2.420027950654486,2.420027950654486,5.629589845739844,2023-07-20 20:22:35.796627,images/flir_visible_image_2023_07_20_20_22_35_800567.jpg,images/flir_thermal_16gray_2023_07_20_20_22_35_800567.tiff,29.722042,0,,,
990.9693792477099,0.2,27.01143337324868,184.7797118304345,190.12420718217726,184.7797118304345,2.3953373258141823,2.3953373258141823,5.603463494944549,2023-07-20 20:22:36.344262,images/flir_visible_image_2023_07_20_20_22_36_348276.jpg,images/flir_thermal_16gray_2023_07_20_20_22_36_348276.tiff,29.681175,0,,,
990.9729921283549,0.2,27.01052226320753,184.7797118304345,190.12420718217726,184.7797118304345,2.3647112291209,2.3647112291209,5.570708235598545,2023-07-20 20:22:36.944754,images/flir_visible_image_2023_07_20_20_22_36_948698.jpg,images/flir_thermal_16gray_2023_07_20_20_22_36_948698.tiff,29.681175,0,,,
990.9736923283001,0.2,27.009914856519117,184.7797118304345,190.12420718217726,184.7797118304345,2.3587757013386863,2.3587757013386863,5.564079213758703,2023-07-20 20:22:37.467232,images/flir_visible_image_2023_07_20_20_22_37_472690.jpg,images/flir_thermal_16gray_2023_07_20_20_22_37_472690.tiff,29.844555,0,,,
990.9800217535195,0.2,27.009611153176614,184.7797118304345,190.12420718217726,184.7797118304345,2.3051219248759196,2.3051219248759196,5.50753848112052,2023-07-20 20:22:38.040723,images/flir_visible_image_2023_07_20_20_22_38_045854.jpg,images/flir_thermal_16gray_2023_07_20_20_22_38_045854.tiff,29.619843,0,,,
990.9812260380268,0.2,27.00930744983525,184.7797118304345,190.12420718217726,184.7797118304345,2.2949133813438323,2.2949133813438323,5.496620402585592,2023-07-20 20:22:38.600944,images/flir_visible_image_2023_07_20_20_22_38_605955.jpg,images/flir_thermal_16gray_2023_07_20_20_22_38_605955.tiff,29.660734,0,,,
990.9817301326943,0.2,27.009611153176614,184.7797118304345,190.12420718217726,184.7797118304345,2.290640247598162,2.290640247598162,5.492331051397713,2023-07-20 20:22:39.104784,images/flir_visible_image_2023_07_20_20_22_39_108551.jpg,images/flir_thermal_16gray_2023_07_20_20_22_39_108551.tiff,29.681175,0,,,
990.9773051886871,0.2,27.009003746495022,184.7797118304345,190.12420718217726,184.7797118304345,2.3281498843016095,2.3281498843016095,5.531324580601591,2023-07-20 20:22:39.650067,images/flir_visible_image_2023_07_20_20_22_39_654255.jpg,images/flir_thermal_16gray_2023_07_20_20_22_39_654255.tiff,29.844555,0,,,
990.9773051886871,0.2,27.009003746495022,184.7797118304345,190.12420718217726,184.7797118304345,2.3281498843016095,2.3281498843016095,5.531324580601591,2023-07-20 20:22:40.215481,images/flir_visible_image_2023_07_20_20_22_40_220711.jpg,images/flir_thermal_16gray_2023_07_20_20_22_40_220711.tiff,29.94654,0,,,
990.9773051886871,0.2,27.009003746495022,184.7797118304345,190.12420718217726,184.7797118304345,2.3281498843016095,2.3281498843016095,5.531324580601591,2023-07-20 20:22:40.746221,images/flir_visible_image_2023_07_20_20_22_40_750842.jpg,images/flir_thermal_16gray_2023_07_20_20_22_40_750842.tiff,29.803734,0,,,
990.9711718771607,0.2,27.008396339817978,184.7797118304345,190.12420718217726,184.7797118304345,2.3801413398089153,2.3801413398089153,5.585525585785064,2023-07-20 20:22:41.292827,images/flir_visible_image_2023_07_20_20_22_41_296778.jpg,images/flir_thermal_16gray_2023_07_20_20_22_41_296778.tiff,29.660734,0,,,
990.9745886278998,0.2,27.008396339817978,184.7797118304345,190.12420718217726,184.7797118304345,2.3511778605493987,2.3511778605493987,5.555110625106465,2023-07-20 20:22:41.812500,images/flir_visible_image_2023_07_20_20_22_41_817566.jpg,images/flir_thermal_16gray_2023_07_20_20_22_41_817566.tiff,29.59939,0,,,
990.9699675910608,0.2,27.008700043155933,184.7797118304345,190.12420718217726,184.7797118304345,2.3903499807053947,2.3903499807053947,5.596443865956331,2023-07-20 20:22:42.317973,images/flir_visible_image_2023_07_20_20_22_42_321991.jpg,images/flir_thermal_16gray_2023_07_20_20_22_42_321991.tiff,29.497074,0,,,
990.9687633034578,0.2,27.009003746495022,184.7797118304345,190.12420718217726,184.7797118304345,2.4005586443889797,2.4005586443889797,5.6073621967167355,2023-07-20 20:22:42.871540,images/flir_visible_image_2023_07_20_20_22_42_875619.jpg,images/flir_thermal_16gray_2023_07_20_20_22_42_875619.tiff,29.783316,0,,,
990.9602214207424,0.2,27.009003746495022,184.7797118304345,190.12420718217726,184.7797118304345,2.4729678885323096,2.4729678885323096,5.683400570555648,2023-07-20 20:22:43.449326,images/flir_visible_image_2023_07_20_20_22_43_453397.jpg,images/flir_thermal_16gray_2023_07_20_20_22_43_453397.tiff,29.783316,0,,,
990.9660467518063,0.2,27.008396339817978,184.7797118304345,190.12420718217726,184.7797118304345,2.4235867039154755,2.4235867039154755,5.631148254115573,2023-07-20 20:22:44.002159,images/flir_visible_image_2023_07_20_20_22_44_006264.jpg,images/flir_thermal_16gray_2023_07_20_20_22_44_006264.tiff,29.742472,0,,,
990.9723761617579,0.2,27.00809263648116,184.7797118304345,190.12420718217726,184.7797118304345,2.3699327216995414,2.3699327216995414,5.574607356182469,2023-07-20 20:22:44.552518,images/flir_visible_image_2023_07_20_20_22_44_557274.jpg,images/flir_thermal_16gray_2023_07_20_20_22_44_557274.tiff,29.824146,0,,,
