presion,fire_prob,environment_temperature,altitud_over_sea_level,altitud_over_sea_level_lib_bmp280,altitude_over_sea_level_lib_adafruit,alture,alture_lib_adafruit,alture_lib_bm280,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud,distance_xm132
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:55.889121,images/b'flir_visible_image_2023_06_22_18_40_55_890009'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_55_890009'.tiff,50.571194,0.03237407065600931,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:56.221913,images/b'flir_visible_image_2023_06_22_18_40_56_223596'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_56_223596'.tiff,50.383026,0.031152407612386315,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:56.502270,images/b'flir_visible_image_2023_06_22_18_40_56_503561'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_56_503561'.tiff,50.365906,0.030745186597845316,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:56.769895,images/b'flir_visible_image_2023_06_22_18_40_56_771396'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_56_771396'.tiff,50.417255,0.030541576090574816,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:57.025801,images/b'flir_visible_image_2023_06_22_18_40_57_027330'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_57_027330'.tiff,50.263134,0.029116302539681328,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:57.309320,images/b'flir_visible_image_2023_06_22_18_40_57_310311'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_57_310311'.tiff,50.194576,0.029625328807857572,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:57.581574,images/b'flir_visible_image_2023_06_22_18_40_57_582558'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_57_582558'.tiff,50.246,0.03176323913419781,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:57.946475,images/b'flir_visible_image_2023_06_22_18_40_57_947956'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_57_947956'.tiff,50.383026,0.042350985512263746,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:58.214054,images/b'flir_visible_image_2023_06_22_18_40_58_215618'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_58_215618'.tiff,50.2974,0.042350985512263746,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:58.555278,images/b'flir_visible_image_2023_06_22_18_40_58_556768'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_58_556768'.tiff,50.160286,0.0426564012731695,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:58.911138,images/b'flir_visible_image_2023_06_22_18_40_58_912591'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_58_912591'.tiff,50.34878,0.042758206526804746,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:59.269300,images/b'flir_visible_image_2023_06_22_18_40_59_270319'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_59_270319'.tiff,50.263134,0.04438709058496874,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:59.622248,images/b'flir_visible_image_2023_06_22_18_40_59_623626'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_59_623626'.tiff,50.228863,0.0422491802586285,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:40:59.890489,images/b'flir_visible_image_2023_06_22_18_40_59_891535'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_40_59_891535'.tiff,50.46859,0.04387806431679249,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:00.160862,images/b'flir_visible_image_2023_06_22_18_41_00_162395'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_00_162395'.tiff,50.400143,0.044590701092239234,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:00.426946,images/b'flir_visible_image_2023_06_22_18_41_00_428505'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_00_428505'.tiff,50.331657,0.04428528533133348,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:00.703922,images/b'flir_visible_image_2023_06_22_18_41_00_705174'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_00_705174'.tiff,50.537003,0.04632139040403847,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:00.965277,images/b'flir_visible_image_2023_06_22_18_41_00_966135'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_00_966135'.tiff,50.5028,0.044590701092239234,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:01.338214,images/b'flir_visible_image_2023_06_22_18_41_01_339409'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_01_339409'.tiff,50.263134,0.04041668569319401,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:01.599052,images/b'flir_visible_image_2023_06_22_18_41_01_600552'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_01_600552'.tiff,50.143135,0.01801952989343914,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:01.859796,images/b'flir_visible_image_2023_06_22_18_41_01_861152'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_01_861152'.tiff,50.228863,0.017306893117992397,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:02.125820,images/b'flir_visible_image_2023_06_22_18_41_02_126801'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_02_126801'.tiff,50.194576,0.017510503625262894,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:02.397975,images/b'flir_visible_image_2023_06_22_18_41_02_399495'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_02_399495'.tiff,50.31453,0.01801952989343914,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:02.665316,images/b'flir_visible_image_2023_06_22_18_41_02_666288'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_02_666288'.tiff,50.263134,0.01832494565434489,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:02.926927,images/b'flir_visible_image_2023_06_22_18_41_02_928410'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_02_928410'.tiff,50.5028,0.02392423460428361,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:03.181594,images/b'flir_visible_image_2023_06_22_18_41_03_183090'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_03_183090'.tiff,50.5199,0.029727134061492824,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:03.439107,images/b'flir_visible_image_2023_06_22_18_41_03_440499'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_03_440499'.tiff,50.554096,0.03176323913419781,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:03.718182,images/b'flir_visible_image_2023_06_22_18_41_03_719348'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_03_719348'.tiff,50.554096,0.03155962862692731,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:03.981407,images/b'flir_visible_image_2023_06_22_18_41_03_982794'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_03_982794'.tiff,50.605373,0.0329849021778208,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:04.346906,images/b'flir_visible_image_2023_06_22_18_41_04_348384'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_04_348384'.tiff,50.383026,0.03135601811965681,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:04.609402,images/b'flir_visible_image_2023_06_22_18_41_04_610356'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_04_610356'.tiff,50.485695,0.03135601811965681,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:04.906020,images/b'flir_visible_image_2023_06_22_18_41_04_907395'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_04_907395'.tiff,50.383026,0.03135601811965681,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:05.281262,images/b'flir_visible_image_2023_06_22_18_41_05_282262'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_05_282262'.tiff,50.554096,0.03237407065600931,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:05.544564,images/b'flir_visible_image_2023_06_22_18_41_05_545511'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_05_545511'.tiff,50.554096,0.028709081525140328,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:05.915447,images/b'flir_visible_image_2023_06_22_18_41_05_916972'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_05_916972'.tiff,46.876717,0.006515536232655961,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:06.173079,images/b'flir_visible_image_2023_06_22_18_41_06_174090'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_06_174090'.tiff,43.756702,0.009060667573537197,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:06.436764,images/b'flir_visible_image_2023_06_22_18_41_06_437677'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_06_437677'.tiff,43.4312,0.008144420290819951,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:06.713159,images/b'flir_visible_image_2023_06_22_18_41_06_714105'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_06_714105'.tiff,43.467407,0.008653446558996199,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:06.989934,images/b'flir_visible_image_2023_06_22_18_41_06_991330'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_06_991330'.tiff,43.648296,0.007431783515373206,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:07.275610,images/b'flir_visible_image_2023_06_22_18_41_07_277019'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_07_277019'.tiff,43.720577,0.007329978261737956,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:07.538757,images/b'flir_visible_image_2023_06_22_18_41_07_539635'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_07_539635'.tiff,43.413086,0.006922757247196959,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:07.801305,images/b'flir_visible_image_2023_06_22_18_41_07_802652'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_07_802652'.tiff,43.648296,0.007329978261737956,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:08.074721,images/b'flir_visible_image_2023_06_22_18_41_08_076205'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_08_076205'.tiff,43.648296,0.007737199276278954,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:08.353781,images/b'flir_visible_image_2023_06_22_18_41_08_355116'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_08_355116'.tiff,43.66637,0.007329978261737956,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:08.611425,images/b'flir_visible_image_2023_06_22_18_41_08_612827'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_08_612827'.tiff,43.66637,0.006922757247196959,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:08.880207,images/b'flir_visible_image_2023_06_22_18_41_08_881370'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_08_881370'.tiff,43.756702,0.0082462255444552,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:09.146941,images/b'flir_visible_image_2023_06_22_18_41_09_148325'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_09_148325'.tiff,43.539795,0.006311925725385462,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:09.452940,images/b'flir_visible_image_2023_06_22_18_41_09_453754'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_09_453754'.tiff,43.630222,0.007329978261737956,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:09.752411,images/b'flir_visible_image_2023_06_22_18_41_09_753527'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_09_753527'.tiff,43.648296,0.00661734148629121,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:10.019266,images/b'flir_visible_image_2023_06_22_18_41_10_020760'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_10_020760'.tiff,43.93716,0.007635394022643704,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:10.325136,images/b'flir_visible_image_2023_06_22_18_41_10_325938'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_10_325938'.tiff,44.009266,0.007737199276278954,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:10.743283,images/b'flir_visible_image_2023_06_22_18_41_10_744753'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_10_744753'.tiff,43.756702,0.00671914673992646,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:11.034947,images/b'flir_visible_image_2023_06_22_18_41_11_036573'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_11_036573'.tiff,43.630222,0.006210120471750213,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:11.301408,images/b'flir_visible_image_2023_06_22_18_41_11_302752'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_11_302752'.tiff,43.756702,0.006515536232655961,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:11.573971,images/b'flir_visible_image_2023_06_22_18_41_11_575445'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_11_575445'.tiff,43.575974,0.005701094203573966,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:11.867738,images/b'flir_visible_image_2023_06_22_18_41_11_869178'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_11_869178'.tiff,43.86501,0.007228173008102707,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:12.147807,images/b'flir_visible_image_2023_06_22_18_41_12_149098'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_12_149098'.tiff,43.70251,0.005293873189032968,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:12.420614,images/b'flir_visible_image_2023_06_22_18_41_12_421732'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_12_421732'.tiff,43.630222,0.006515536232655961,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:12.696811,images/b'flir_visible_image_2023_06_22_18_41_12_697816'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_12_697816'.tiff,43.86501,0.005701094203573966,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:12.964502,images/b'flir_visible_image_2023_06_22_18_41_12_966015'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_12_966015'.tiff,43.82892,0.005497483696303467,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:13.230959,images/b'flir_visible_image_2023_06_22_18_41_13_232434'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_13_232434'.tiff,43.82892,0.005599288949938716,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:13.537500,images/b'flir_visible_image_2023_06_22_18_41_13_538986'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_13_538986'.tiff,43.66637,0.005090262681762469,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:13.813047,images/b'flir_visible_image_2023_06_22_18_41_13_813841'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_13_813841'.tiff,43.70251,0.00498845742812722,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:14.076363,images/b'flir_visible_image_2023_06_22_18_41_14_077727'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_14_077727'.tiff,43.61214,0.005192067935397719,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:14.333817,images/b'flir_visible_image_2023_06_22_18_41_14_334864'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_14_334864'.tiff,43.66637,0.005192067935397719,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:14.629387,images/b'flir_visible_image_2023_06_22_18_41_14_630307'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_14_630307'.tiff,43.467407,0.00498845742812722,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:14.890697,images/b'flir_visible_image_2023_06_22_18_41_14_892151'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_14_892151'.tiff,43.648296,0.005395678442668218,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:15.154224,images/b'flir_visible_image_2023_06_22_18_41_15_155708'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_15_155708'.tiff,43.66637,0.005192067935397719,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:15.408195,images/b'flir_visible_image_2023_06_22_18_41_15_409273'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_15_409273'.tiff,43.59406,0.00498845742812722,,,
0,0.2,0,0,,,0,0,0,2023-06-22 18:41:15.680953,images/b'flir_visible_image_2023_06_22_18_41_15_681817'.jpg,images/b'flir_thermal_16gray_2023_06_22_18_41_15_681817'.tiff,43.59406,0.005192067935397719,,,
