presion,fire_prob,environment_temperature,altitud_over_sea_level,altitud_over_sea_level_lib_bmp280,altitude_over_sea_level_lib_adafruit,alture,alture_lib_adafruit,alture_lib_bm280,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud,distance_xm132
991.2090911733391,0.2,23.11410191177283,184.7797118304345,190.12420718217726,184.7797118304345,0.3635147128572953,0.3635147128572953,0.9562428419813784,2023-07-12 13:43:03.668922,images/flir_visible_image_2023_07_12_13_43_03_675053.jpg,images/flir_thermal_16gray_2023_07_12_13_43_03_675053.tiff,27.846506,0,,,
991.2123752230628,0.2,23.108939203028626,184.7797118304345,190.12420718217726,184.7797118304345,0.33568153688690927,0.33568153688690927,0.9240673992964901,2023-07-12 13:43:04.238169,images/flir_visible_image_2023_07_12_13_43_04_241691.jpg,images/flir_thermal_16gray_2023_07_12_13_43_04_241691.tiff,27.742489,0,,,
991.2100259030854,0.2,23.10650969314504,184.7797118304345,190.12420718217726,184.7797118304345,0.35559262742404485,0.35559262742404485,0.9431359097541758,2023-07-12 13:43:04.749878,images/flir_visible_image_2023_07_12_13_43_04_753349.jpg,images/flir_thermal_16gray_2023_07_12_13_43_04_753349.tiff,27.846506,0,,,
991.2103860146358,0.2,23.1046875607801,184.7797118304345,190.12420718217726,184.7797118304345,0.3525405870120153,0.3525405870120153,0.9387977255005637,2023-07-12 13:43:05.337023,images/flir_visible_image_2023_07_12_13_43_05_340533.jpg,images/flir_thermal_16gray_2023_07_12_13_43_05_340533.tiff,27.721674,0,,,
991.2099143952302,0.2,23.101346984884003,184.7797118304345,190.12420718217726,184.7797118304345,0.3565376861049856,0.3565376861049856,0.9407856908577799,2023-07-12 13:43:05.866452,images/flir_visible_image_2023_07_12_13_43_05_869909.jpg,images/flir_thermal_16gray_2023_07_12_13_43_05_869909.tiff,27.6592,0,,,
991.2082509487174,0.2,23.098310097825106,184.7797118304345,190.12420718217726,184.7797118304345,0.37063584715855313,0.37063584715855313,0.9534375714934811,2023-07-12 13:43:06.412977,images/flir_visible_image_2023_07_12_13_43_06_416498.jpg,images/flir_thermal_16gray_2023_07_12_13_43_06_416498.tiff,27.825712,0,,,
991.208430976253,0.2,23.097399031729605,184.7797118304345,190.12420718217726,184.7797118304345,0.3691100639678382,0.3691100639678382,0.9512687148868224,2023-07-12 13:43:06.930641,images/flir_visible_image_2023_07_12_13_43_06_934166.jpg,images/flir_thermal_16gray_2023_07_12_13_43_06_934166.tiff,27.742489,0,,,
991.208430976253,0.2,23.097399031729605,184.7797118304345,190.12420718217726,184.7797118304345,0.3691100639678382,0.3691100639678382,0.9512687148868224,2023-07-12 13:43:07.445742,images/flir_visible_image_2023_07_12_13_43_07_449203.jpg,images/flir_thermal_16gray_2023_07_12_13_43_07_449203.tiff,27.7633,0,,,
991.2038096190776,0.2,23.10073960746313,184.7797118304345,190.12420718217726,184.7797118304345,0.4082774161679481,0.4082774161679481,0.9940144378614946,2023-07-12 13:43:07.951004,images/flir_visible_image_2023_07_12_13_43_07_954593.jpg,images/flir_thermal_16gray_2023_07_12_13_43_07_954593.tiff,27.721674,0,,,
991.2020776575575,0.2,23.103776494612976,184.7797118304345,190.12420718217726,184.7797118304345,0.4229563341401388,0.4229563341401388,1.0111862799552398,2023-07-12 13:43:08.473587,images/flir_visible_image_2023_07_12_13_43_08_477045.jpg,images/flir_thermal_16gray_2023_07_12_13_43_08_477045.tiff,27.742489,0,,,
991.2029436451193,0.2,23.102258051023842,184.7797118304345,190.12420718217726,184.7797118304345,0.4156168149109476,0.4156168149109476,1.0026002562165957,2023-07-12 13:43:08.979950,images/flir_visible_image_2023_07_12_13_43_08_983455.jpg,images/flir_thermal_16gray_2023_07_12_13_43_08_983455.tiff,27.929647,0,,,
991.2009201474958,0.2,23.101043296172996,184.7797118304345,190.12420718217726,184.7797118304345,0.4327666071144165,0.4327666071144165,1.0195897978715323,2023-07-12 13:43:09.489511,images/flir_visible_image_2023_07_12_13_43_09_492963.jpg,images/flir_thermal_16gray_2023_07_12_13_43_09_492963.tiff,27.867298,0,,,
991.1937946662538,0.2,23.0855551734192,184.7797118304345,190.12420718217726,184.7797118304345,0.4931575746594774,0.4931575746594774,1.0721799248327386,2023-07-12 13:43:10.060526,images/flir_visible_image_2023_07_12_13_43_10_064096.jpg,images/flir_thermal_16gray_2023_07_12_13_43_10_064096.tiff,28.033482,0,,,
991.1920532981402,0.2,23.07431869405648,184.7797118304345,190.12420718217726,184.7797118304345,0.5079163372669484,0.5079163372669484,1.0802216366590756,2023-07-12 13:43:10.577028,images/flir_visible_image_2023_07_12_13_43_10_580499.jpg,images/flir_thermal_16gray_2023_07_12_13_43_10_580499.tiff,27.804913,0,,,
991.188905973872,0.2,23.067333856318147,184.7797118304345,190.12420718217726,184.7797118304345,0.534591170753373,0.534591170753373,1.1033546420767664,2023-07-12 13:43:11.100913,images/flir_visible_image_2023_07_12_13_43_11_104401.jpg,images/flir_thermal_16gray_2023_07_12_13_43_11_104401.tiff,27.867298,0,,,
991.188905973872,0.2,23.067333856318147,184.7797118304345,190.12420718217726,184.7797118304345,0.534591170753373,0.534591170753373,1.1033546420767664,2023-07-12 13:43:11.671678,images/flir_visible_image_2023_07_12_13_43_11_675224.jpg,images/flir_thermal_16gray_2023_07_12_13_43_11_675224.tiff,27.929647,0,,,
991.1919642863343,0.2,23.051845740000157,184.7797118304345,190.12420718217726,184.7797118304345,0.5086707470234444,0.5086707470234444,1.0664976877147865,2023-07-12 13:43:12.249784,images/flir_visible_image_2023_07_12_13_43_12_253279.jpg,images/flir_thermal_16gray_2023_07_12_13_43_12_253279.tiff,27.971193,0,,,
991.19314416832,0.2,23.037268692049132,184.7797118304345,190.12420718217726,184.7797118304345,0.49867079167154316,0.49867079167154316,1.0467272861118602,2023-07-12 13:43:12.752965,images/flir_visible_image_2023_07_12_13_43_12_756506.jpg,images/flir_thermal_16gray_2023_07_12_13_43_12_756506.tiff,27.929647,0,,,
991.1957740804777,0.2,23.029676480612032,184.7797118304345,190.12420718217726,184.7797118304345,0.4763813054713353,0.4763813054713353,1.0187326952781461,2023-07-12 13:43:13.281701,images/flir_visible_image_2023_07_12_13_43_13_285242.jpg,images/flir_thermal_16gray_2023_07_12_13_43_13_285242.tiff,27.867298,0,,,
991.1960871738838,0.2,23.016617878602325,184.7797118304345,190.12420718217726,184.7797118304345,0.4737277252962997,0.4737277252962997,1.0075559086757266,2023-07-12 13:43:13.800724,images/flir_visible_image_2023_07_12_13_43_13_804284.jpg,images/flir_thermal_16gray_2023_07_12_13_43_13_804284.tiff,27.99196,0,,,
991.1980969663646,0.2,23.003559278694684,184.7797118304345,190.12420718217726,184.7797118304345,0.4566940212367001,0.4566940212367001,0.9814813581703277,2023-07-12 13:43:14.323159,images/flir_visible_image_2023_07_12_13_43_14_326628.jpg,images/flir_thermal_16gray_2023_07_12_13_43_14_326628.tiff,27.888086,0,,,
991.2010848883475,0.2,22.994144940530372,184.7797118304345,190.12420718217726,184.7797118304345,0.43137037443199233,0.43137037443199233,0.9491715636481786,2023-07-12 13:43:14.841491,images/flir_visible_image_2023_07_12_13_43_14_845042.jpg,images/flir_thermal_16gray_2023_07_12_13_43_14_845042.tiff,27.888086,0,,,
991.1974296690121,0.2,22.986856421411563,184.7797118304345,190.12420718217726,184.7797118304345,0.46234959985838486,0.46234959985838486,0.9765620549974301,2023-07-12 13:43:15.362030,images/flir_visible_image_2023_07_12_13_43_15_365538.jpg,images/flir_thermal_16gray_2023_07_12_13_43_15_365538.tiff,27.888086,0,,,
991.1952108021744,0.2,22.97227938513845,184.7797118304345,190.12420718217726,184.7797118304345,0.4811552951035196,0.4811552951035196,0.9866362240950934,2023-07-12 13:43:15.875842,images/flir_visible_image_2023_07_12_13_43_15_879309.jpg,images/flir_thermal_16gray_2023_07_12_13_43_15_879309.tiff,27.7633,0,,,
991.1914408312227,0.2,22.95982816872938,184.7797118304345,190.12420718217726,184.7797118304345,0.5131072342733773,0.5131072342733773,1.0116982957611071,2023-07-12 13:43:16.401593,images/flir_visible_image_2023_07_12_13_43_16_405170.jpg,images/flir_thermal_16gray_2023_07_12_13_43_16_405170.tiff,27.846506,0,,,
991.1914408312227,0.2,22.95982816872938,184.7797118304345,190.12420718217726,184.7797118304345,0.5131072342733773,0.5131072342733773,1.0116982957611071,2023-07-12 13:43:16.917053,images/flir_visible_image_2023_07_12_13_43_16_920504.jpg,images/flir_thermal_16gray_2023_07_12_13_43_16_920504.tiff,27.846506,0,,,
991.1908529810613,0.2,22.95132490008482,184.7797118304345,190.12420718217726,184.7797118304345,0.5180894970726513,0.5180894970726513,1.011370316814947,2023-07-12 13:43:17.449674,images/flir_visible_image_2023_07_12_13_43_17_453121.jpg,images/flir_thermal_16gray_2023_07_12_13_43_17_453121.tiff,27.950422,0,,,
991.1927621373345,0.2,22.94737695423139,184.7797118304345,190.12420718217726,184.7797118304345,0.5019086507099928,0.5019086507099928,0.9920614524380085,2023-07-12 13:43:17.982090,images/flir_visible_image_2023_07_12_13_43_17_985629.jpg,images/flir_thermal_16gray_2023_07_12_13_43_17_985629.tiff,28.012724,0,,,
991.1912443344767,0.2,22.94646588983096,184.7797118304345,190.12420718217726,184.7797118304345,0.5147726217073227,0.5147726217073227,1.0047981154015133,2023-07-12 13:43:18.509482,images/flir_visible_image_2023_07_12_13_43_18_512948.jpg,images/flir_thermal_16gray_2023_07_12_13_43_18_512948.tiff,28.012724,0,,,
991.1968096173188,0.2,22.949806459349226,184.7797118304345,190.12420718217726,184.7797118304345,0.4676047577458178,0.4676047577458178,0.9580966857427313,2023-07-12 13:43:19.027543,images/flir_visible_image_2023_07_12_13_43_19_031037.jpg,images/flir_thermal_16gray_2023_07_12_13_43_19_031037.tiff,28.054235,0,,,
991.197903532773,0.2,22.958613416011303,184.7797118304345,190.12420718217726,184.7797118304345,0.45833343830770445,0.45833343830770445,0.9541763279582653,2023-07-12 13:43:19.557861,images/flir_visible_image_2023_07_12_13_43_19_561304.jpg,images/flir_thermal_16gray_2023_07_12_13_43_19_561304.tiff,28.240845,0,,,
991.2005149520104,0.2,22.96833143826525,184.7797118304345,190.12420718217726,184.7797118304345,0.43620077238938393,0.43620077238938393,0.9375203466997561,2023-07-12 13:43:20.075662,images/flir_visible_image_2023_07_12_13_43_20_079118.jpg,images/flir_thermal_16gray_2023_07_12_13_43_20_079118.tiff,28.240845,0,,,
991.200922806374,0.2,22.977745773433913,184.7797118304345,190.12420718217726,184.7797118304345,0.43274407225294453,0.43274407225294453,0.9400137998070193,2023-07-12 13:43:20.608712,images/flir_visible_image_2023_07_12_13_43_20_612171.jpg,images/flir_thermal_16gray_2023_07_12_13_43_20_612171.tiff,28.116476,0,,,
