presion,fire_prob,environment_temperature,altitud_over_sea_level,altitud_over_sea_level_lib_bmp280,altitude_over_sea_level_lib_adafruit,alture,alture_lib_adafruit,alture_lib_bm280,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud,distance_xm132
991.3220568617273,0.2,23.611241934056146,183.8881479784924,190.13935052636847,183.8881479784924,0.2977078479270574,0.2977078479270574,0.2678797250500793,2023-07-12 13:33:36.194007,images/flir_visible_image_2023_07_12_13_33_36_200398.jpg,images/flir_thermal_16gray_2023_07_12_13_33_36_200398.tiff,35.64653,0,,,
991.327313801483,0.2,23.599094310150598,183.8881479784924,190.13935052636847,183.8881479784924,0.2531580624429921,0.2531580624429921,0.21384085050007684,2023-07-12 13:33:36.765185,images/flir_visible_image_2023_07_12_13_33_36_768680.jpg,images/flir_thermal_16gray_2023_07_12_13_33_36_768680.tiff,28.178679,0,,,
991.3315187727604,0.2,23.589376212335832,183.8881479784924,190.13935052636847,183.8881479784924,0.21752329140872462,0.21752329140872462,0.1706177944760725,2023-07-12 13:33:37.280332,images/flir_visible_image_2023_07_12_13_33_37_283862.jpg,images/flir_thermal_16gray_2023_07_12_13_33_37_283862.tiff,28.240845,0,,,
991.3322063207415,0.2,23.588768831261063,183.8881479784924,190.13935052636847,183.8881479784924,0.21169671988226924,0.21169671988226924,0.16418023383903346,2023-07-12 13:33:37.885865,images/flir_visible_image_2023_07_12_13_33_37_889306.jpg,images/flir_thermal_16gray_2023_07_12_13_33_37_889306.tiff,28.240845,0,,,
991.3322063207415,0.2,23.588768831261063,183.8881479784924,190.13935052636847,183.8881479784924,0.21169671988226924,0.21169671988226924,0.16418023383903346,2023-07-12 13:33:38.405801,images/flir_visible_image_2023_07_12_13_33_38_409298.jpg,images/flir_thermal_16gray_2023_07_12_13_33_38_409298.tiff,28.282269,0,,,
991.3280579540799,0.2,23.58117656821014,183.8881479784924,190.13935052636847,183.8881479784924,0.2468517780134789,0.2468517780134789,0.19580149131974167,2023-07-12 13:33:38.927556,images/flir_visible_image_2023_07_12_13_33_38_931046.jpg,images/flir_thermal_16gray_2023_07_12_13_33_38_931046.tiff,28.199404,0,,,
991.3357627760336,0.2,23.576621210720646,183.8881479784924,190.13935052636847,183.8881479784924,0.18155787022899972,0.18155787022899972,0.12510671767023496,2023-07-12 13:33:39.492869,images/flir_visible_image_2023_07_12_13_33_39_496422.jpg,images/flir_thermal_16gray_2023_07_12_13_33_39_496422.tiff,28.282269,0,,,
991.3361022947101,0.2,23.563562520668437,183.8881479784924,190.13935052636847,183.8881479784924,0.17868065535350297,0.17868065535350297,0.11374702617166577,2023-07-12 13:33:40.032670,images/flir_visible_image_2023_07_12_13_33_40_036166.jpg,images/flir_thermal_16gray_2023_07_12_13_33_40_036166.tiff,28.385757,0,,,
991.3416161197928,0.2,23.544430025085624,183.8881479784924,190.13935052636847,183.8881479784924,0.13195444346405338,0.13195444346405338,0.052984468368123316,2023-07-12 13:33:40.560756,images/flir_visible_image_2023_07_12_13_33_40_564286.jpg,images/flir_thermal_16gray_2023_07_12_13_33_40_564286.tiff,28.199404,0,,,
991.3410848797063,0.2,23.532889791836375,183.8881479784924,190.13935052636847,183.8881479784924,0.13645636108969939,0.13645636108969939,0.05025887003222351,2023-07-12 13:33:41.184216,images/flir_visible_image_2023_07_12_13_33_41_187651.jpg,images/flir_thermal_16gray_2023_07_12_13_33_41_187651.tiff,28.282269,0,,,
991.3396454239356,0.2,23.525904914614603,183.8881479784924,190.13935052636847,183.8881479784924,0.14865483159326232,0.14865483159326232,0.05844056934608943,2023-07-12 13:33:41.724202,images/flir_visible_image_2023_07_12_13_33_41_727659.jpg,images/flir_thermal_16gray_2023_07_12_13_33_41_727659.tiff,28.240845,0,,,
991.3382833249337,0.2,23.512846232726247,183.8881479784924,190.13935052636847,183.8881479784924,0.16019776597127589,0.16019776597127589,0.06204725177673254,2023-07-12 13:33:42.256039,images/flir_visible_image_2023_07_12_13_33_42_259467.jpg,images/flir_thermal_16gray_2023_07_12_13_33_42_259467.tiff,28.323677,0,,,
991.3381135865566,0.2,23.499483862737385,183.8881479784924,190.13935052636847,183.8881479784924,0.161636193112912,0.161636193112912,0.05497279299328284,2023-07-12 13:33:42.790915,images/flir_visible_image_2023_07_12_13_33_42_794429.jpg,images/flir_thermal_16gray_2023_07_12_13_33_42_794429.tiff,28.344374,0,,,
