presion,alture,altitud_sobre_nivel_mar,hora,visible_image,thermal_image
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_06_052604'.jpg,images/b'flir_visible_image_2023_05_26_14_48_06_052604'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_06_231949'.jpg,images/b'flir_visible_image_2023_05_26_14_48_06_231949'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_06_426589'.jpg,images/b'flir_visible_image_2023_05_26_14_48_06_426589'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_06_569033'.jpg,images/b'flir_visible_image_2023_05_26_14_48_06_569033'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_06_724817'.jpg,images/b'flir_visible_image_2023_05_26_14_48_06_724817'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_07_002102'.jpg,images/b'flir_visible_image_2023_05_26_14_48_07_002102'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_07_150825'.jpg,images/b'flir_visible_image_2023_05_26_14_48_07_150825'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_07_277251'.jpg,images/b'flir_visible_image_2023_05_26_14_48_07_277251'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_07_421011'.jpg,images/b'flir_visible_image_2023_05_26_14_48_07_421011'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_07_569257'.jpg,images/b'flir_visible_image_2023_05_26_14_48_07_569257'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_07_708707'.jpg,images/b'flir_visible_image_2023_05_26_14_48_07_708707'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_07_868649'.jpg,images/b'flir_visible_image_2023_05_26_14_48_07_868649'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_08_091759'.jpg,images/b'flir_visible_image_2023_05_26_14_48_08_091759'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_08_222493'.jpg,images/b'flir_visible_image_2023_05_26_14_48_08_222493'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_08_376032'.jpg,images/b'flir_visible_image_2023_05_26_14_48_08_376032'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_08_522891'.jpg,images/b'flir_visible_image_2023_05_26_14_48_08_522891'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_08_721591'.jpg,images/b'flir_visible_image_2023_05_26_14_48_08_721591'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_08_883564'.jpg,images/b'flir_visible_image_2023_05_26_14_48_08_883564'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_09_052907'.jpg,images/b'flir_visible_image_2023_05_26_14_48_09_052907'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_09_202002'.jpg,images/b'flir_visible_image_2023_05_26_14_48_09_202002'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_09_381866'.jpg,images/b'flir_visible_image_2023_05_26_14_48_09_381866'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_09_549349'.jpg,images/b'flir_visible_image_2023_05_26_14_48_09_549349'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_09_727818'.jpg,images/b'flir_visible_image_2023_05_26_14_48_09_727818'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_09_889539'.jpg,images/b'flir_visible_image_2023_05_26_14_48_09_889539'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_10_060872'.jpg,images/b'flir_visible_image_2023_05_26_14_48_10_060872'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_10_259803'.jpg,images/b'flir_visible_image_2023_05_26_14_48_10_259803'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_10_408065'.jpg,images/b'flir_visible_image_2023_05_26_14_48_10_408065'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_10_618150'.jpg,images/b'flir_visible_image_2023_05_26_14_48_10_618150'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_10_794066'.jpg,images/b'flir_visible_image_2023_05_26_14_48_10_794066'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_10_942619'.jpg,images/b'flir_visible_image_2023_05_26_14_48_10_942619'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_11_171603'.jpg,images/b'flir_visible_image_2023_05_26_14_48_11_171603'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_11_325052'.jpg,images/b'flir_visible_image_2023_05_26_14_48_11_325052'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_11_464408'.jpg,images/b'flir_visible_image_2023_05_26_14_48_11_464408'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_11_669840'.jpg,images/b'flir_visible_image_2023_05_26_14_48_11_669840'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_11_866552'.jpg,images/b'flir_visible_image_2023_05_26_14_48_11_866552'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_11_996138'.jpg,images/b'flir_visible_image_2023_05_26_14_48_11_996138'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_12_123277'.jpg,images/b'flir_visible_image_2023_05_26_14_48_12_123277'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_12_294403'.jpg,images/b'flir_visible_image_2023_05_26_14_48_12_294403'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_12_498876'.jpg,images/b'flir_visible_image_2023_05_26_14_48_12_498876'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_12_674906'.jpg,images/b'flir_visible_image_2023_05_26_14_48_12_674906'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_12_829962'.jpg,images/b'flir_visible_image_2023_05_26_14_48_12_829962'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_12_998529'.jpg,images/b'flir_visible_image_2023_05_26_14_48_12_998529'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_13_163618'.jpg,images/b'flir_visible_image_2023_05_26_14_48_13_163618'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_13_306631'.jpg,images/b'flir_visible_image_2023_05_26_14_48_13_306631'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_13_434401'.jpg,images/b'flir_visible_image_2023_05_26_14_48_13_434401'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_13_574622'.jpg,images/b'flir_visible_image_2023_05_26_14_48_13_574622'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_13_718549'.jpg,images/b'flir_visible_image_2023_05_26_14_48_13_718549'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_13_875941'.jpg,images/b'flir_visible_image_2023_05_26_14_48_13_875941'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_14_018084'.jpg,images/b'flir_visible_image_2023_05_26_14_48_14_018084'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_14_158311'.jpg,images/b'flir_visible_image_2023_05_26_14_48_14_158311'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_14_318140'.jpg,images/b'flir_visible_image_2023_05_26_14_48_14_318140'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_14_572219'.jpg,images/b'flir_visible_image_2023_05_26_14_48_14_572219'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_14_707756'.jpg,images/b'flir_visible_image_2023_05_26_14_48_14_707756'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_14_854057'.jpg,images/b'flir_visible_image_2023_05_26_14_48_14_854057'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_15_018633'.jpg,images/b'flir_visible_image_2023_05_26_14_48_15_018633'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_15_245667'.jpg,images/b'flir_visible_image_2023_05_26_14_48_15_245667'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_15_419663'.jpg,images/b'flir_visible_image_2023_05_26_14_48_15_419663'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_15_652780'.jpg,images/b'flir_visible_image_2023_05_26_14_48_15_652780'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_15_856340'.jpg,images/b'flir_visible_image_2023_05_26_14_48_15_856340'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_16_006822'.jpg,images/b'flir_visible_image_2023_05_26_14_48_16_006822'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_16_135349'.jpg,images/b'flir_visible_image_2023_05_26_14_48_16_135349'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_16_314726'.jpg,images/b'flir_visible_image_2023_05_26_14_48_16_314726'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_16_457028'.jpg,images/b'flir_visible_image_2023_05_26_14_48_16_457028'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_16_636745'.jpg,images/b'flir_visible_image_2023_05_26_14_48_16_636745'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_16_782133'.jpg,images/b'flir_visible_image_2023_05_26_14_48_16_782133'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_16_913307'.jpg,images/b'flir_visible_image_2023_05_26_14_48_16_913307'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_17_057768'.jpg,images/b'flir_visible_image_2023_05_26_14_48_17_057768'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_17_216325'.jpg,images/b'flir_visible_image_2023_05_26_14_48_17_216325'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_17_386250'.jpg,images/b'flir_visible_image_2023_05_26_14_48_17_386250'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_17_528715'.jpg,images/b'flir_visible_image_2023_05_26_14_48_17_528715'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_17_680171'.jpg,images/b'flir_visible_image_2023_05_26_14_48_17_680171'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_17_880760'.jpg,images/b'flir_visible_image_2023_05_26_14_48_17_880760'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_18_026493'.jpg,images/b'flir_visible_image_2023_05_26_14_48_18_026493'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_18_173632'.jpg,images/b'flir_visible_image_2023_05_26_14_48_18_173632'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_18_410828'.jpg,images/b'flir_visible_image_2023_05_26_14_48_18_410828'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_18_562806'.jpg,images/b'flir_visible_image_2023_05_26_14_48_18_562806'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_18_788799'.jpg,images/b'flir_visible_image_2023_05_26_14_48_18_788799'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_18_969490'.jpg,images/b'flir_visible_image_2023_05_26_14_48_18_969490'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_19_117072'.jpg,images/b'flir_visible_image_2023_05_26_14_48_19_117072'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_19_301014'.jpg,images/b'flir_visible_image_2023_05_26_14_48_19_301014'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_19_447785'.jpg,images/b'flir_visible_image_2023_05_26_14_48_19_447785'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_19_590989'.jpg,images/b'flir_visible_image_2023_05_26_14_48_19_590989'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_19_761696'.jpg,images/b'flir_visible_image_2023_05_26_14_48_19_761696'.tiff
0,0,0,2023-05-26 14:48:03.780280,,
0,0,0,2023-05-26 14:48:03.780280,images/b'flir_thermal_16gray_2023_05_26_14_48_19_975032'.jpg,images/b'flir_visible_image_2023_05_26_14_48_19_975032'.tiff
