presion,alture,alture_over_sea_level,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_40_572132'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_40_572132'.tiff,65.967445,0.05931428589923718,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_40_851292'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_40_851292'.tiff,60.603863,0.0105113924378395,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_41_114944'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_41_114944'.tiff,60.714756,0.010918613452380497,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_41_372863'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_41_372863'.tiff,60.55631,0.010784994056984232,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_41_639415'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_41_639415'.tiff,60.79391,0.011122223959650996,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_41_921290'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_41_921290'.tiff,60.714756,0.011064958504481168,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_42_200773'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_42_200773'.tiff,60.746426,0.011408551235500134,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_42_488478'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_42_488478'.tiff,60.80974,0.011465816690669962,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_42_788104'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_42_788104'.tiff,61.031105,0.012216630436229926,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_43_115609'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_43_115609'.tiff,61.062702,0.012051196899072646,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_43_397838'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_43_397838'.tiff,60.952087,0.012108462354242474,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_43_669385'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_43_669385'.tiff,60.90465,0.011841223563449944,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_43_937272'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_43_937272'.tiff,60.90465,0.011879400533563164,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_44_214864'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_44_214864'.tiff,60.90465,0.01187303770521096,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_44_474334'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_44_474334'.tiff,60.73059,0.011733055481462492,,
