presion,alture,alture_over_sea_level,time,visible_image,thermal_image
990.9003177278216,-0.25784428472877663,-0.25784428472877663,2023-05-26 17:11:00.760385,,
990.9003177278216,-0.25784428472877663,-0.25784428472877663,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_04_938381'.jpg,images/b'flir_visible_image_2023_05_26_17_11_04_938381'.tiff
990.9027697148805,-0.2787628988126459,-0.2787628988126459,2023-05-26 17:11:00.760385,,
990.9027697148805,-0.2787628988126459,-0.2787628988126459,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_05_435125'.jpg,images/b'flir_visible_image_2023_05_26_17_11_05_435125'.tiff
990.9039568609404,-0.2888907682061437,-0.2888907682061437,2023-05-26 17:11:00.760385,,
990.9039568609404,-0.2888907682061437,-0.2888907682061437,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_06_006007'.jpg,images/b'flir_visible_image_2023_05_26_17_11_06_006007'.tiff
990.905506299051,-0.30210943242798916,-0.30210943242798916,2023-05-26 17:11:00.760385,,
990.905506299051,-0.30210943242798916,-0.30210943242798916,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_06_558611'.jpg,images/b'flir_visible_image_2023_05_26_17_11_06_558611'.tiff
990.9056551538222,-0.3033793505604457,-0.3033793505604457,2023-05-26 17:11:00.760385,,
990.9056551538222,-0.3033793505604457,-0.3033793505604457,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_07_106024'.jpg,images/b'flir_visible_image_2023_05_26_17_11_07_106024'.tiff
990.9058094663254,-0.3046958297998676,-0.3046958297998676,2023-05-26 17:11:00.760385,,
990.9058094663254,-0.3046958297998676,-0.3046958297998676,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_07_659198'.jpg,images/b'flir_visible_image_2023_05_26_17_11_07_659198'.tiff
990.9043100755891,-0.29190413713417807,-0.29190413713417807,2023-05-26 17:11:00.760385,,
990.9043100755891,-0.29190413713417807,-0.29190413713417807,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_08_222404'.jpg,images/b'flir_visible_image_2023_05_26_17_11_08_222404'.tiff
990.9015262200937,-0.26815428992823986,-0.26815428992823986,2023-05-26 17:11:00.760385,,
990.9015262200937,-0.26815428992823986,-0.26815428992823986,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_08_676516'.jpg,images/b'flir_visible_image_2023_05_26_17_11_08_676516'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_09_223391'.jpg,images/b'flir_visible_image_2023_05_26_17_11_09_223391'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_09_796784'.jpg,images/b'flir_visible_image_2023_05_26_17_11_09_796784'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_10_369633'.jpg,images/b'flir_visible_image_2023_05_26_17_11_10_369633'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_10_923768'.jpg,images/b'flir_visible_image_2023_05_26_17_11_10_923768'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_11_484324'.jpg,images/b'flir_visible_image_2023_05_26_17_11_11_484324'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_11_900383'.jpg,images/b'flir_visible_image_2023_05_26_17_11_11_900383'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_12_168587'.jpg,images/b'flir_visible_image_2023_05_26_17_11_12_168587'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_12_429566'.jpg,images/b'flir_visible_image_2023_05_26_17_11_12_429566'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_12_701655'.jpg,images/b'flir_visible_image_2023_05_26_17_11_12_701655'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_12_969413'.jpg,images/b'flir_visible_image_2023_05_26_17_11_12_969413'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_13_228402'.jpg,images/b'flir_visible_image_2023_05_26_17_11_13_228402'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_13_492420'.jpg,images/b'flir_visible_image_2023_05_26_17_11_13_492420'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,images/b'flir_thermal_16gray_2023_05_26_17_11_13_748736'.jpg,images/b'flir_visible_image_2023_05_26_17_11_13_748736'.tiff
990.8980827485459,-0.2387769820059391,-0.2387769820059391,2023-05-26 17:11:00.760385,,
