,presion,fire_prob,environment_temperature,altitud_over_sea_level,altitud_over_sea_level_lib_bmp280,altitude_over_sea_level_lib_adafruit,alture,alture_lib_adafruit,alture_lib_bm280,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud,distance_xm132,rule_verde,rule_naranja,rule_rojo,alert_prob
0,989.9976648417022,0.2,29.78945546383484,183.77576589554695,194.5223799432893,183.77576589554695,11.639711710359023,11.639711710359023,11.751977854402895,2023-07-21 12:31:11.523509,images/flir_visible_image_2023_07_21_12_31_11_526511.jpg,images/flir_thermal_16gray_2023_07_21_12_31_11_526511.tiff,46.841503,0.0,,,,0.15792484283447267,0.8420751571655274,0.0,0.4526225471496582
1,989.8849637945408,0.2660152186132447,29.821952841345613,183.77576589554695,194.5223799432893,183.77576589554695,12.595874037835756,12.595874037835756,12.787998816382526,2023-07-21 12:31:12.110922,images/flir_visible_image_2023_07_21_12_31_12_114134.jpg,images/flir_thermal_16gray_2023_07_21_12_31_12_114134.tiff,95.3557,0.0,,,,0.0,0.7677848815917969,0.0,0.5
2,989.7760981638712,0.2223218039330341,29.852627947946985,183.77576589554695,194.5223799432893,183.77576589554695,13.519580166075826,13.519580166075826,13.788606688430749,2023-07-21 12:31:12.684718,images/flir_visible_image_2023_07_21_12_31_12_688043.jpg,images/flir_thermal_16gray_2023_07_21_12_31_12_688043.tiff,83.20291,0.0,,,,0.0,0.8398544311523437,0.0,0.5
3,989.6848477823468,0.269682787058208,29.86386536613902,183.77576589554695,194.5223799432893,183.77576589554695,14.293887315839385,14.293887315839385,14.617570452724152,2023-07-21 12:31:13.224597,images/flir_visible_image_2023_07_21_12_31_13_227843.jpg,images/flir_thermal_16gray_2023_07_21_12_31_13_227843.tiff,97.10032,0.0,,,,0.0,0.8550159454345703,0.0,0.5
4,989.626381513906,0.5,29.841997959197784,183.77576589554695,194.5223799432893,183.77576589554695,14.7900345270383,14.7900345270383,15.128673611487926,2023-07-21 12:31:13.794115,images/flir_visible_image_2023_07_21_12_31_13_798388.jpg,images/flir_thermal_16gray_2023_07_21_12_31_13_798388.tiff,156.03397,0.0074541774016273,,,,0.0,1.0,0.0,0.5
5,989.581820913202,0.5,29.7870257538897,183.77576589554695,194.5223799432893,183.77576589554695,15.168193595483755,15.168193595483755,15.49163355767189,2023-07-21 12:31:14.349319,images/flir_visible_image_2023_07_21_12_31_14_352536.jpg,images/flir_thermal_16gray_2023_07_21_12_31_14_352536.tiff,182.24362,0.0262106385329959,,,,0.0,1.0,0.0,0.5
6,989.548596591832,0.2,29.727497882962144,183.77576589554695,194.5223799432893,183.77576589554695,15.450157439080527,15.450157439080527,15.749303462677716,2023-07-21 12:31:14.885655,images/flir_visible_image_2023_07_21_12_31_14_888919.jpg,images/flir_thermal_16gray_2023_07_21_12_31_14_888919.tiff,73.96879,0.0,,,,0.0,1.0,0.0,0.5
7,989.4829337470331,0.2,29.65976979721347,183.77576589554695,194.5223799432893,183.77576589554695,16.0074388645821,16.0074388645821,16.292992561287917,2023-07-21 12:31:15.437107,images/flir_visible_image_2023_07_21_12_31_15_440304.jpg,images/flir_thermal_16gray_2023_07_21_12_31_15_440304.tiff,47.893562,0.0,,,,0.10532188415527344,0.8946781158447266,0.0,0.46840343475341795
8,989.4914705083507,0.5,29.560151908350985,183.77576589554695,194.5223799432893,183.77576589554695,15.934985565848876,15.934985565848876,16.146863970366923,2023-07-21 12:31:15.977397,images/flir_visible_image_2023_07_21_12_31_15_980658.jpg,images/flir_thermal_16gray_2023_07_21_12_31_15_980658.tiff,165.57924,0.0091785516859289,,,,0.0,1.0,0.0,0.5
9,989.4467001465224,0.2,29.445955942316893,183.77576589554695,194.5223799432893,183.77576589554695,16.31496672840933,16.31496672840933,16.4698865741058,2023-07-21 12:31:16.514458,images/flir_visible_image_2023_07_21_12_31_16_517837.jpg,images/flir_thermal_16gray_2023_07_21_12_31_16_517837.tiff,47.087784,0.0,,,,0.14561080932617188,0.8543891906738281,0.0,0.4563167572021484
10,989.4286172632904,0.2,29.33236756107983,183.77576589554695,194.5223799432893,183.77576589554695,16.468446205056324,16.468446205056324,16.553199049105018,2023-07-21 12:31:17.066789,images/flir_visible_image_2023_07_21_12_31_17_070124.jpg,images/flir_thermal_16gray_2023_07_21_12_31_17_070124.tiff,51.931423,0.0,,,,0.0,1.0,0.0,0.5
