,presion,fire_prob,environment_temperature,altitud_over_sea_level,altitud_over_sea_level_lib_bmp280,altitude_over_sea_level_lib_adafruit,alture,alture_lib_adafruit,alture_lib_bm280,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud,distance_xm132,rule_verde,rule_naranja,rule_rojo,alert_prob
0,991.0465666325422,0.2,30.8731133521128,186.5977480860391,198.15243589359164,186.5977480860391,-0.0769904747547798,-0.0769904747547798,-0.6025795127390268,2023-07-21 12:24:22.435320,images/flir_visible_image_2023_07_21_12_24_22_440434.jpg,images/flir_thermal_16gray_2023_07_21_12_24_22_440434.tiff,41.937057,0,,,,0.40314712524414065,0.5968528747558594,0.0,0.3790558624267578
1,991.0468304689888,0.2,30.95329489199585,186.5977480860391,198.15243589359164,186.5977480860391,-0.0792268569684608,-0.0792268569684608,-0.5528579530942181,2023-07-21 12:24:22.971389,images/flir_visible_image_2023_07_21_12_24_22_974671.jpg,images/flir_thermal_16gray_2023_07_21_12_24_22_974671.tiff,40.850277,0,,,,0.4574861526489258,0.5425138473510742,0.0,0.36275415420532225
2,991.0382209123428,0.2,31.046840122003868,186.5977480860391,198.15243589359164,186.5977480860391,-0.0062485962900211,-0.0062485962900211,-0.4144098235270235,2023-07-21 12:24:23.551129,images/flir_visible_image_2023_07_21_12_24_23_554383.jpg,images/flir_thermal_16gray_2023_07_21_12_24_23_554383.tiff,40.850277,0,,,,0.4574861526489258,0.5425138473510742,0.0,0.36275415420532225
3,991.0363226773356,0.2,31.11639167785345,186.5977480860391,198.15243589359164,186.5977480860391,0.0098417193383397,0.0098417193383397,-0.3520715128263703,2023-07-21 12:24:24.235828,images/flir_visible_image_2023_07_21_12_24_24_239038.jpg,images/flir_thermal_16gray_2023_07_21_12_24_24_239038.tiff,40.850277,0,,,,0.4574861526489258,0.5425138473510742,0.0,0.36275415420532225
4,991.0339773496175,0.2,31.22208585939736,186.5977480860391,198.15243589359164,186.5977480860391,0.0297218334979731,0.0297218334979731,-0.2621918916061929,2023-07-21 12:24:24.809549,images/flir_visible_image_2023_07_21_12_24_24_812814.jpg,images/flir_thermal_16gray_2023_07_21_12_24_24_812814.tiff,40.81326,0,,,,0.459337043762207,0.540662956237793,0.0,0.36219888687133794
5,991.0339773496175,0.2,31.22208585939736,186.5977480860391,198.15243589359164,186.5977480860391,0.0297218334979731,0.0297218334979731,-0.2621918916061929,2023-07-21 12:24:25.373570,images/flir_visible_image_2023_07_21_12_24_25_376830.jpg,images/flir_thermal_16gray_2023_07_21_12_24_25_376830.tiff,40.72067,0,,,,0.46396656036376954,0.5360334396362305,0.0,0.3608100318908692
6,991.033366320446,0.2,31.23939785053117,186.5977480860391,198.15243589359164,186.5977480860391,0.0349012138724162,0.0349012138724162,-0.2454208663153565,2023-07-21 12:24:25.926338,images/flir_visible_image_2023_07_21_12_24_25_929588.jpg,images/flir_thermal_16gray_2023_07_21_12_24_25_929588.tiff,40.757717,0,,,,0.462114143371582,0.537885856628418,0.0,0.3613657569885254
7,991.0257846212438,0.2,31.247294549468005,186.5977480860391,198.15243589359164,186.5977480860391,0.099167598056141,0.099167598056141,-0.1718479954013787,2023-07-21 12:24:26.493551,images/flir_visible_image_2023_07_21_12_24_26_496815.jpg,images/flir_thermal_16gray_2023_07_21_12_24_26_496815.tiff,40.479595,0,,,,0.47602024078369143,0.5239797592163086,0.0,0.35719392776489256
8,991.0209615738692,0.2,31.23605693967386,186.5977480860391,198.15243589359164,186.5977480860391,0.1400504368447741,0.1400504368447741,-0.1356214710624215,2023-07-21 12:24:27.099800,images/flir_visible_image_2023_07_21_12_24_27_103017.jpg,images/flir_thermal_16gray_2023_07_21_12_24_27_103017.tiff,40.53527,0,,,,0.4732364654541016,0.5267635345458984,0.0,0.3580290603637695
9,991.0166201778668,0.2,31.25215405688805,186.5977480860391,198.15243589359164,186.5977480860391,0.1768506678160406,0.1768506678160406,-0.0859594482272143,2023-07-21 12:24:27.609725,images/flir_visible_image_2023_07_21_12_24_27_612961.jpg,images/flir_thermal_16gray_2023_07_21_12_24_27_612961.tiff,40.498158,0,,,,0.47509212493896485,0.5249078750610352,0.0,0.3574723625183106
10,991.0143870929436,0.2,31.28617061697741,186.5977480860391,198.15243589359164,186.5977480860391,0.1957796624640764,0.1957796624640764,-0.0436652010230886,2023-07-21 12:24:28.247628,images/flir_visible_image_2023_07_21_12_24_28_250859.jpg,images/flir_thermal_16gray_2023_07_21_12_24_28_250859.tiff,40.53527,0,,,,0.4732364654541016,0.5267635345458984,0.0,0.3580290603637695
11,991.0123100637932,0.2,31.33172853229371,186.5977480860391,198.15243589359164,186.5977480860391,0.2133858638587753,0.2133858638587753,0.0047356833718765,2023-07-21 12:24:28.756735,images/flir_visible_image_2023_07_21_12_24_28_759927.jpg,images/flir_thermal_16gray_2023_07_21_12_24_28_759927.tiff,40.609467,0,,,,0.46952667236328127,0.5304733276367187,0.0,0.3591419982910156
12,991.0070717338078,0.2,31.378501351963585,186.5977480860391,198.15243589359164,186.5977480860391,0.2577893659906181,0.2577893659906181,0.0824824679779965,2023-07-21 12:24:29.269695,images/flir_visible_image_2023_07_21_12_24_29_272953.jpg,images/flir_thermal_16gray_2023_07_21_12_24_29_272953.tiff,40.572372,0,,,,0.47138137817382814,0.5286186218261719,0.0,0.3585855865478516
13,991.0069652775866,0.2,31.30560865771704,186.5977480860391,198.15243589359164,186.5977480860391,0.25869176033558,0.25869176033558,0.0359936393492716,2023-07-21 12:24:29.899197,images/flir_visible_image_2023_07_21_12_24_29_902439.jpg,images/flir_thermal_16gray_2023_07_21_12_24_29_902439.tiff,40.27522,0,,,,0.48623905181884763,0.5137609481811524,0.0,0.35412828445434574
14,991.0069652775866,0.2,31.30560865771704,186.5977480860391,198.15243589359164,186.5977480860391,0.25869176033558,0.25869176033558,0.0359936393492716,2023-07-21 12:24:30.413038,images/flir_visible_image_2023_07_21_12_24_30_416376.jpg,images/flir_thermal_16gray_2023_07_21_12_24_30_416376.tiff,40.34958,0,,,,0.48252105712890625,0.5174789428710938,0.0,0.3552436828613281
15,991.0079308869614,0.2,31.24273876152604,186.5977480860391,198.15243589359164,186.5977480860391,0.2505066103684896,0.2505066103684896,-0.0136486308027201,2023-07-21 12:24:30.957736,images/flir_visible_image_2023_07_21_12_24_30_961013.jpg,images/flir_thermal_16gray_2023_07_21_12_24_30_961013.tiff,40.38674,0,,,,0.4806629180908203,0.5193370819091797,0.0,0.3558011245727539
16,991.0175397239076,0.2,31.17470569202435,186.5977480860391,198.15243589359164,186.5977480860391,0.1690560427780383,0.1690560427780383,-0.1446517822874398,2023-07-21 12:24:31.572810,images/flir_visible_image_2023_07_21_12_24_31_576075.jpg,images/flir_thermal_16gray_2023_07_21_12_24_31_576075.tiff,40.479595,0,,,,0.47602024078369143,0.5239797592163086,0.0,0.35719392776489256
