,presion,fire_prob,environment_temperature,altitud_over_sea_level,altitud_over_sea_level_lib_bmp280,altitude_over_sea_level_lib_adafruit,alture,alture_lib_adafruit,alture_lib_bm280,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud,distance_xm132,rule_verde,rule_naranja,rule_rojo,alert_prob
0,990.228496298738,0.2,27.09829257748809,183.77576589554695,194.5223799432893,183.77576589554695,9.681599112356563,9.681599112356563,7.8620022778021905,2023-07-21 12:29:28.805234,images/flir_visible_image_2023_07_21_12_29_28_810822.jpg,images/flir_thermal_16gray_2023_07_21_12_29_28_810822.tiff,47.351112,0.0,,,,0.1324443817138672,0.8675556182861328,0.0,0.4602666854858398
1,990.1980748339722,0.2,26.933685353220447,183.77576589554695,194.5223799432893,183.77576589554695,9.939639212265972,9.939639212265972,8.022030853877396,2023-07-21 12:29:29.365145,images/flir_visible_image_2023_07_21_12_29_29_369441.jpg,images/flir_thermal_16gray_2023_07_21_12_29_29_369441.tiff,52.218624,0.0,,,,0.0,1.0,0.0,0.5
2,990.1914922384802,0.2,26.77424140459416,183.77576589554695,194.5223799432893,183.77576589554695,9.995474764889336,9.995474764889336,7.973018085700602,2023-07-21 12:29:29.922617,images/flir_visible_image_2023_07_21_12_29_29_925901.jpg,images/flir_thermal_16gray_2023_07_21_12_29_29_925901.tiff,54.443905,0.0,,,,0.0,1.0,0.0,0.5
3,990.1948863378664,0.2,26.620871806824677,183.77576589554695,194.5223799432893,183.77576589554695,9.966684956648123,9.966684956648123,7.839267212350336,2023-07-21 12:29:30.502146,images/flir_visible_image_2023_07_21_12_29_30_505379.jpg,images/flir_thermal_16gray_2023_07_21_12_29_30_505379.tiff,52.28611,0.0,,,,0.0,1.0,0.0,0.5
4,990.2061967831146,0.2,26.48056165647888,183.77576589554695,194.5223799432893,183.77576589554695,9.87074681369242,9.87074681369242,7.643951543991562,2023-07-21 12:29:31.033253,images/flir_visible_image_2023_07_21_12_29_31_036515.jpg,images/flir_thermal_16gray_2023_07_21_12_29_31_036515.tiff,51.89759,0.0,,,,0.0,1.0,0.0,0.5
5,990.2014351143388,0.2,26.351184979633423,183.77576589554695,194.5223799432893,183.77576589554695,9.911136420516556,9.911136420516556,7.598992022893896,2023-07-21 12:29:31.571169,images/flir_visible_image_2023_07_21_12_29_31_574391.jpg,images/flir_thermal_16gray_2023_07_21_12_29_31_574391.tiff,49.12715,0.0,,,,0.043642425537109376,0.9563575744628906,0.0,0.48690727233886716
6,990.1399151463444,0.2,26.223630711480133,183.77576589554695,194.5223799432893,183.77576589554695,10.432977559611146,10.432977559611146,8.059639261252727,2023-07-21 12:29:32.113830,images/flir_visible_image_2023_07_21_12_29_32_117119.jpg,images/flir_thermal_16gray_2023_07_21_12_29_32_117119.tiff,47.631382,0.0,,,,0.11843090057373047,0.8815690994262695,0.0,0.46447072982788085
7,990.1009567252707,0.2,26.09941734308377,183.77576589554695,194.5223799432893,183.77576589554695,10.763454683381212,10.763454683381212,8.321686872452716,2023-07-21 12:29:32.642694,images/flir_visible_image_2023_07_21_12_29_32_643006.jpg,images/flir_thermal_16gray_2023_07_21_12_29_32_643006.tiff,48.311913,0.0,,,,0.08440437316894532,0.9155956268310547,0.0,0.4746786880493164
8,990.1017988955984,0.2,25.977633760658343,183.77576589554695,194.5223799432893,183.77576589554695,10.756310595979327,10.756310595979327,8.231657898031159,2023-07-21 12:29:33.204007,images/flir_visible_image_2023_07_21_12_29_33_207279.jpg,images/flir_thermal_16gray_2023_07_21_12_29_33_207279.tiff,63.41216,0.0,,,,0.0,1.0,0.0,0.5
9,990.127505607656,0.5,25.861620642684123,183.77576589554695,194.5223799432893,183.77576589554695,10.538244252171609,10.538244252171609,7.9248272451090145,2023-07-21 12:29:33.757113,images/flir_visible_image_2023_07_21_12_29_33_764624.jpg,images/flir_thermal_16gray_2023_07_21_12_29_33_764624.tiff,182.24362,0.0273151291016288,,,,0.0,1.0,0.0,0.5
